FID,gid,name,state_name,amch4t
biogas_methane_pot_animal_manure.2565,2565,Collingsworth,Texas,0.20539247
biogas_methane_pot_animal_manure.2572,2572,Cottle,Texas,0.94994017
biogas_methane_pot_animal_manure.2584,2584,Dickens,Texas,0
biogas_methane_pot_animal_manure.2586,2586,Donley,Texas,0
biogas_methane_pot_animal_manure.2611,2611,Gray,Texas,6.29014437
biogas_methane_pot_animal_manure.2617,2617,Hall,Texas,5.75098914
biogas_methane_pot_animal_manure.2625,2625,Haskell,Texas,1.72016193
biogas_methane_pot_animal_manure.2627,2627,Hemphill,Texas,0
biogas_methane_pot_animal_manure.2640,2640,Jack,Texas,3.50367414
biogas_methane_pot_animal_manure.2653,2653,Kent,Texas,0
biogas_methane_pot_animal_manure.2656,2656,King,Texas,1.02712686
biogas_methane_pot_animal_manure.2669,2669,Lipscomb,Texas,0
biogas_methane_pot_animal_manure.2694,2694,Motley,Texas,0
biogas_methane_pot_animal_manure.2700,2700,Ochiltree,Texas,0
biogas_methane_pot_animal_manure.2718,2718,Roberts,Texas,0
biogas_methane_pot_animal_manure.2738,2738,Stonewall,Texas,1.89988034
biogas_methane_pot_animal_manure.2745,2745,Throckmorton,Texas,0.17971841
biogas_methane_pot_animal_manure.2763,2763,Wheeler,Texas,1.10398452
biogas_methane_pot_animal_manure.2764,2764,Wichita,Texas,6.03340378
biogas_methane_pot_animal_manure.2773,2773,Young,Texas,4.51863432
biogas_methane_pot_animal_manure.1239,1239,Benzie,Michigan,13.9723234
biogas_methane_pot_animal_manure.3077,3077,Kewaunee,Wisconsin,362.177274
biogas_methane_pot_animal_manure.3082,3082,Manitowoc,Wisconsin,467.704236
biogas_methane_pot_animal_manure.3084,3084,Marinette,Wisconsin,124.247973
biogas_methane_pot_animal_manure.3087,3087,Milwaukee,Wisconsin,0
biogas_methane_pot_animal_manure.3089,3089,Oconto,Wisconsin,205.59958
biogas_methane_pot_animal_manure.3091,3091,Outagamie,Wisconsin,403.84792
biogas_methane_pot_animal_manure.3092,3092,Ozaukee,Wisconsin,85.4495051
biogas_methane_pot_animal_manure.1230,1230,Alcona,Michigan,58.31222
biogas_methane_pot_animal_manure.1231,1231,Alger,Michigan,0.04541181
biogas_methane_pot_animal_manure.1232,1232,Allegan,Michigan,4829.66382
biogas_methane_pot_animal_manure.1233,1233,Alpena,Michigan,163.30498
biogas_methane_pot_animal_manure.1234,1234,Antrim,Michigan,25.0851242
biogas_methane_pot_animal_manure.1235,1235,Arenac,Michigan,128.839078
biogas_methane_pot_animal_manure.1236,1236,Baraga,Michigan,0
biogas_methane_pot_animal_manure.1237,1237,Barry,Michigan,559.885208
biogas_methane_pot_animal_manure.1238,1238,Bay,Michigan,77.0287329
biogas_methane_pot_animal_manure.1245,1245,Cheboygan,Michigan,49.7029292
biogas_methane_pot_animal_manure.1246,1246,Chippewa,Michigan,41.9709133
biogas_methane_pot_animal_manure.1249,1249,Crawford,Michigan,0.69566027
biogas_methane_pot_animal_manure.1250,1250,Delta,Michigan,102.493704
biogas_methane_pot_animal_manure.1251,1251,Dickinson,Michigan,23.0885671
biogas_methane_pot_animal_manure.1252,1252,Eaton,Michigan,210.827979
biogas_methane_pot_animal_manure.1253,1253,Emmet,Michigan,41.3259196
biogas_methane_pot_animal_manure.1254,1254,Genesee,Michigan,74.2535875
biogas_methane_pot_animal_manure.1276,1276,Livingston,Michigan,174.785425
biogas_methane_pot_animal_manure.1277,1277,Luce,Michigan,0
biogas_methane_pot_animal_manure.1278,1278,Mackinac,Michigan,27.0702616
biogas_methane_pot_animal_manure.1279,1279,Macomb,Michigan,34.2974722
biogas_methane_pot_animal_manure.1280,1280,Manistee,Michigan,7.20652206
biogas_methane_pot_animal_manure.1281,1281,Marquette,Michigan,27.3588658
biogas_methane_pot_animal_manure.1282,1282,Mason,Michigan,90.5037292
biogas_methane_pot_animal_manure.1284,1284,Menominee,Michigan,279.612955
biogas_methane_pot_animal_manure.1285,1285,Midland,Michigan,59.3659104
biogas_methane_pot_animal_manure.1288,1288,Montcalm,Michigan,578.562682
biogas_methane_pot_animal_manure.1244,1244,Charlevoix,Michigan,25.1546571
biogas_methane_pot_animal_manure.1247,1247,Clare,Michigan,95.2794832
biogas_methane_pot_animal_manure.1248,1248,Clinton,Michigan,1086.6506
biogas_methane_pot_animal_manure.1255,1255,Gladwin,Michigan,61.6956596
biogas_methane_pot_animal_manure.1257,1257,Grand Traverse,Michigan,8.73694988
biogas_methane_pot_animal_manure.1258,1258,Gratiot,Michigan,1827.70247
biogas_methane_pot_animal_manure.1260,1260,Houghton,Michigan,16.2320896
biogas_methane_pot_animal_manure.1261,1261,Huron,Michigan,1837.91204
biogas_methane_pot_animal_manure.1262,1262,Ingham,Michigan,340.621702
biogas_methane_pot_animal_manure.1263,1263,Ionia,Michigan,1669.76904
biogas_methane_pot_animal_manure.1264,1264,Iosco,Michigan,75.7942805
biogas_methane_pot_animal_manure.1265,1265,Iron,Michigan,1.91138642
biogas_methane_pot_animal_manure.1266,1266,Isabella,Michigan,386.890101
biogas_methane_pot_animal_manure.1269,1269,Kalkaska,Michigan,2.52847314
biogas_methane_pot_animal_manure.1270,1270,Kent,Michigan,721.937668
biogas_methane_pot_animal_manure.1271,1271,Keweenaw,Michigan,0
biogas_methane_pot_animal_manure.1272,1272,Lake,Michigan,19.1543493
biogas_methane_pot_animal_manure.1273,1273,Lapeer,Michigan,149.879512
biogas_methane_pot_animal_manure.1274,1274,Leelanau,Michigan,17.4218178
biogas_methane_pot_animal_manure.1283,1283,Mecosta,Michigan,859.093368
biogas_methane_pot_animal_manure.1286,1286,Missaukee,Michigan,534.960481
biogas_methane_pot_animal_manure.1289,1289,Montmorency,Michigan,35.0682567
biogas_methane_pot_animal_manure.1290,1290,Muskegon,Michigan,360.635296
biogas_methane_pot_animal_manure.1291,1291,Newaygo,Michigan,604.845843
biogas_methane_pot_animal_manure.1292,1292,Oakland,Michigan,5.20027454
biogas_methane_pot_animal_manure.1293,1293,Oceana,Michigan,1114.5423
biogas_methane_pot_animal_manure.1294,1294,Ogemaw,Michigan,226.335151
biogas_methane_pot_animal_manure.1296,1296,Osceola,Michigan,249.690684
biogas_methane_pot_animal_manure.1297,1297,Oscoda,Michigan,40.429969
biogas_methane_pot_animal_manure.1298,1298,Otsego,Michigan,2.98009485
biogas_methane_pot_animal_manure.1299,1299,Ottawa,Michigan,1531.58641
biogas_methane_pot_animal_manure.1300,1300,Presque Isle,Michigan,51.6738062
biogas_methane_pot_animal_manure.1301,1301,Roscommon,Michigan,0.14543158
biogas_methane_pot_animal_manure.1302,1302,Saginaw,Michigan,244.726909
biogas_methane_pot_animal_manure.1303,1303,St. Clair,Michigan,54.6731854
biogas_methane_pot_animal_manure.1305,1305,Sanilac,Michigan,951.32932
biogas_methane_pot_animal_manure.1306,1306,Schoolcraft,Michigan,6.48388427
biogas_methane_pot_animal_manure.1307,1307,Shiawassee,Michigan,283.335621
biogas_methane_pot_animal_manure.1308,1308,Tuscola,Michigan,528.726218
biogas_methane_pot_animal_manure.1312,1312,Wexford,Michigan,30.9044236
biogas_methane_pot_animal_manure.3051,3051,Brown,Wisconsin,410.592037
biogas_methane_pot_animal_manure.3054,3054,Calumet,Wisconsin,288.837999
biogas_methane_pot_animal_manure.3060,3060,Dodge,Wisconsin,666.11282
biogas_methane_pot_animal_manure.3061,3061,Door,Wisconsin,83.3441079
biogas_methane_pot_animal_manure.3065,3065,Florence,Wisconsin,4.32719826
biogas_methane_pot_animal_manure.3066,3066,Fond du Lac,Wisconsin,578.898927
biogas_methane_pot_animal_manure.3067,3067,Forest,Wisconsin,0
biogas_methane_pot_animal_manure.3070,3070,Green Lake,Wisconsin,84.1571315
biogas_methane_pot_animal_manure.3074,3074,Jefferson,Wisconsin,217.809499
biogas_methane_pot_animal_manure.3076,3076,Kenosha,Wisconsin,65.8672027
biogas_methane_pot_animal_manure.3111,3111,Walworth,Wisconsin,333.362231
biogas_methane_pot_animal_manure.3080,3080,Langlade,Wisconsin,73.8653641
biogas_methane_pot_animal_manure.3115,3115,Waupaca,Wisconsin,270.014529
biogas_methane_pot_animal_manure.3086,3086,Menominee,Wisconsin,0
biogas_methane_pot_animal_manure.3098,3098,Racine,Wisconsin,59.2304541
biogas_methane_pot_animal_manure.3100,3100,Rock,Wisconsin,317.84963
biogas_methane_pot_animal_manure.3105,3105,Shawano,Wisconsin,387.242248
biogas_methane_pot_animal_manure.3106,3106,Sheboygan,Wisconsin,289.923539
biogas_methane_pot_animal_manure.3113,3113,Washington,Wisconsin,157.045845
biogas_methane_pot_animal_manure.3114,3114,Waukesha,Wisconsin,35.8713892
biogas_methane_pot_animal_manure.3117,3117,Winnebago,Wisconsin,172.299632
biogas_methane_pot_animal_manure.2522,2522,Anderson,Texas,0.00938399
biogas_methane_pot_animal_manure.2524,2524,Angelina,Texas,113.69182
biogas_methane_pot_animal_manure.2525,2525,Aransas,Texas,0
biogas_methane_pot_animal_manure.2528,2528,Atascosa,Texas,5.37313195
biogas_methane_pot_animal_manure.2529,2529,Austin,Texas,2.34260007
biogas_methane_pot_animal_manure.2531,2531,Bandera,Texas,9.45383479
biogas_methane_pot_animal_manure.2532,2532,Bastrop,Texas,9.70585447
biogas_methane_pot_animal_manure.2534,2534,Bee,Texas,4.04691405
biogas_methane_pot_animal_manure.2535,2535,Bell,Texas,28.3315216
biogas_methane_pot_animal_manure.2536,2536,Bexar,Texas,31.9172242
biogas_methane_pot_animal_manure.2539,2539,Bosque,Texas,1.82285816
biogas_methane_pot_animal_manure.2541,2541,Brazoria,Texas,134.8647
biogas_methane_pot_animal_manure.2542,2542,Brazos,Texas,21.28167
biogas_methane_pot_animal_manure.2543,2543,Brewster,Texas,1.54044352
biogas_methane_pot_animal_manure.2546,2546,Brown,Texas,291.998126
biogas_methane_pot_animal_manure.2547,2547,Burleson,Texas,1.79718411
biogas_methane_pot_animal_manure.2548,2548,Burnet,Texas,4.3055817
biogas_methane_pot_animal_manure.2549,2549,Caldwell,Texas,20.3240101
biogas_methane_pot_animal_manure.2550,2550,Calhoun,Texas,0.25992444
biogas_methane_pot_animal_manure.2552,2552,Cameron,Texas,21.3678548
biogas_methane_pot_animal_manure.2557,2557,Chambers,Texas,3.59005949
biogas_methane_pot_animal_manure.2558,2558,Cherokee,Texas,491.283472
biogas_methane_pot_animal_manure.2563,2563,Coleman,Texas,0.41078494
biogas_methane_pot_animal_manure.2566,2566,Colorado,Texas,3.72645001
biogas_methane_pot_animal_manure.2567,2567,Comal,Texas,3.52170289
biogas_methane_pot_animal_manure.2569,2569,Concho,Texas,0
biogas_methane_pot_animal_manure.2574,2574,Crockett,Texas,0.07702218
biogas_methane_pot_animal_manure.2578,2578,Dallas,Texas,2.59358264
biogas_methane_pot_animal_manure.2583,2583,DeWitt,Texas,12.6059628
biogas_methane_pot_animal_manure.2587,2587,Duval,Texas,2.33633934
biogas_methane_pot_animal_manure.2590,2590,Edwards,Texas,0
biogas_methane_pot_animal_manure.2591,2591,Ellis,Texas,3.93785011
biogas_methane_pot_animal_manure.2593,2593,Erath,Texas,5249.27854
biogas_methane_pot_animal_manure.2594,2594,Falls,Texas,3.86623834
biogas_methane_pot_animal_manure.2600,2600,Fort Bend,Texas,24.0893478
biogas_methane_pot_animal_manure.2602,2602,Freestone,Texas,6.06625648
biogas_methane_pot_animal_manure.2605,2605,Galveston,Texas,8.61275495
biogas_methane_pot_animal_manure.2609,2609,Goliad,Texas,5.91771496
biogas_methane_pot_animal_manure.2610,2610,Gonzales,Texas,959.64401
biogas_methane_pot_animal_manure.2621,2621,Hardin,Texas,6.03817956
biogas_methane_pot_animal_manure.2622,2622,Harris,Texas,52.5371712
biogas_methane_pot_animal_manure.2623,2623,Harrison,Texas,2.9781908
biogas_methane_pot_animal_manure.2626,2626,Hays,Texas,6.94966248
biogas_methane_pot_animal_manure.2628,2628,Henderson,Texas,161.017696
biogas_methane_pot_animal_manure.2629,2629,Hidalgo,Texas,11.1047635
biogas_methane_pot_animal_manure.2630,2630,Hill,Texas,3.91401933
biogas_methane_pot_animal_manure.2634,2634,Houston,Texas,0.02061126
biogas_methane_pot_animal_manure.2646,2646,Jim Wells,Texas,1.56611758
biogas_methane_pot_animal_manure.2647,2647,Johnson,Texas,397.293581
biogas_methane_pot_animal_manure.2649,2649,Karnes,Texas,2.09132874
biogas_methane_pot_animal_manure.2650,2650,Kaufman,Texas,16.242846
biogas_methane_pot_animal_manure.2651,2651,Kendall,Texas,13.6910269
biogas_methane_pot_animal_manure.2652,2652,Kenedy,Texas,0
biogas_methane_pot_animal_manure.2657,2657,Kinney,Texas,0
biogas_methane_pot_animal_manure.2658,2658,Kleberg,Texas,2.2336431
biogas_methane_pot_animal_manure.2662,2662,Lampasas,Texas,2.27314179
biogas_methane_pot_animal_manure.2664,2664,Lavaca,Texas,125.547521
biogas_methane_pot_animal_manure.2665,2665,Lee,Texas,58.377836
biogas_methane_pot_animal_manure.2670,2670,Live Oak,Texas,2.57193029
biogas_methane_pot_animal_manure.2671,2671,Llano,Texas,3.5595376
biogas_methane_pot_animal_manure.2675,2675,McCulloch,Texas,5.69964102
biogas_methane_pot_animal_manure.2676,2676,McLennan,Texas,410.595621
biogas_methane_pot_animal_manure.2678,2678,Madison,Texas,106.173136
biogas_methane_pot_animal_manure.2679,2679,Marion,Texas,0.35943682
biogas_methane_pot_animal_manure.2687,2687,Milam,Texas,107.064313
biogas_methane_pot_animal_manure.2688,2688,Mills,Texas,0
biogas_methane_pot_animal_manure.2691,2691,Montgomery,Texas,16.1549489
biogas_methane_pot_animal_manure.2695,2695,Nacogdoches,Texas,1702.74
biogas_methane_pot_animal_manure.2696,2696,Navarro,Texas,3.50294738
biogas_methane_pot_animal_manure.2699,2699,Nueces,Texas,5.99797493
biogas_methane_pot_animal_manure.2703,2703,Palo Pinto,Texas,12.0996927
biogas_methane_pot_animal_manure.2704,2704,Panola,Texas,266.026768
biogas_methane_pot_animal_manure.2705,2705,Parker,Texas,19.5673674
biogas_methane_pot_animal_manure.2707,2707,Pecos,Texas,0
biogas_methane_pot_animal_manure.2708,2708,Polk,Texas,6.2103303
biogas_methane_pot_animal_manure.2714,2714,Real,Texas,9.03726865
biogas_methane_pot_animal_manure.2717,2717,Refugio,Texas,1.20668076
biogas_methane_pot_animal_manure.2719,2719,Robertson,Texas,218.708132
biogas_methane_pot_animal_manure.2722,2722,Rusk,Texas,178.937454
biogas_methane_pot_animal_manure.2724,2724,San Augustine,Texas,479.10784
biogas_methane_pot_animal_manure.2725,2725,San Jacinto,Texas,6.36716655
biogas_methane_pot_animal_manure.2731,2731,Shelby,Texas,2028.54384
biogas_methane_pot_animal_manure.2733,2733,Smith,Texas,11.5682128
biogas_methane_pot_animal_manure.2735,2735,Starr,Texas,5.44507886
biogas_methane_pot_animal_manure.2741,2741,Tarrant,Texas,8.18974944
biogas_methane_pot_animal_manure.2743,2743,Terrell,Texas,0
biogas_methane_pot_animal_manure.2747,2747,Tom Green,Texas,494.825835
biogas_methane_pot_animal_manure.2748,2748,Travis,Texas,9.18034039
biogas_methane_pot_animal_manure.2749,2749,Trinity,Texas,3.23509591
biogas_methane_pot_animal_manure.2750,2750,Tyler,Texas,4.22935227
biogas_methane_pot_animal_manure.2751,2751,Upshur,Texas,453.541986
biogas_methane_pot_animal_manure.2771,2771,Wood,Texas,1074.02017
biogas_methane_pot_animal_manure.1802,1802,Eddy,New Mexico,3646.07794
biogas_methane_pot_animal_manure.2615,2615,Guadalupe,Texas,28.7035976
biogas_methane_pot_animal_manure.2641,2641,Jackson,Texas,1.75421455
biogas_methane_pot_animal_manure.2642,2642,Jasper,Texas,3.79410227
biogas_methane_pot_animal_manure.2643,2643,Jeff Davis,Texas,0
biogas_methane_pot_animal_manure.2644,2644,Jefferson,Texas,4.10784939
biogas_methane_pot_animal_manure.2711,2711,Rains,Texas,154.568282
biogas_methane_pot_animal_manure.2760,2760,Washington,Texas,79.5938845
biogas_methane_pot_animal_manure.2761,2761,Webb,Texas,6.03711422
biogas_methane_pot_animal_manure.2762,2762,Wharton,Texas,4.87808323
biogas_methane_pot_animal_manure.2766,2766,Willacy,Texas,0.61617741
biogas_methane_pot_animal_manure.2767,2767,Williamson,Texas,9.14202386
biogas_methane_pot_animal_manure.2768,2768,Wilson,Texas,18.3637867
biogas_methane_pot_animal_manure.2523,2523,Andrews,Texas,0
biogas_methane_pot_animal_manure.2537,2537,Blanco,Texas,4.51784459
biogas_methane_pot_animal_manure.2545,2545,Brooks,Texas,0.33376276
biogas_methane_pot_animal_manure.2551,2551,Callahan,Texas,1.51476946
biogas_methane_pot_animal_manure.2562,2562,Coke,Texas,0
biogas_methane_pot_animal_manure.2568,2568,Comanche,Texas,2492.15734
biogas_methane_pot_animal_manure.2571,2571,Coryell,Texas,18.9474553
biogas_methane_pot_animal_manure.2579,2579,Dawson,Texas,6.57255902
biogas_methane_pot_animal_manure.2585,2585,Dimmit,Texas,0.77022176
biogas_methane_pot_animal_manure.2588,2588,Eastland,Texas,4.87807114
biogas_methane_pot_animal_manure.2589,2589,Ector,Texas,1.44042842
biogas_methane_pot_animal_manure.2596,2596,Fayette,Texas,138.019949
biogas_methane_pot_animal_manure.2597,2597,Fisher,Texas,7.03469207
biogas_methane_pot_animal_manure.2603,2603,Frio,Texas,3.4146498
biogas_methane_pot_animal_manure.2607,2607,Gillespie,Texas,35.4748106
biogas_methane_pot_animal_manure.2613,2613,Gregg,Texas,3.92399545
biogas_methane_pot_animal_manure.2614,2614,Grimes,Texas,89.9895337
biogas_methane_pot_animal_manure.2618,2618,Hamilton,Texas,672.750689
biogas_methane_pot_animal_manure.2632,2632,Hood,Texas,2.89956491
biogas_methane_pot_animal_manure.2635,2635,Howard,Texas,1.66652468
biogas_methane_pot_animal_manure.2639,2639,Irion,Texas,0.25674059
biogas_methane_pot_animal_manure.2645,2645,Jim Hogg,Texas,0
biogas_methane_pot_animal_manure.2648,2648,Jones,Texas,3.38897574
biogas_methane_pot_animal_manure.2654,2654,Kerr,Texas,10.07632
biogas_methane_pot_animal_manure.2655,2655,Kimble,Texas,0
biogas_methane_pot_animal_manure.2663,2663,La Salle,Texas,0.69319958
biogas_methane_pot_animal_manure.2666,2666,Leon,Texas,287.997367
biogas_methane_pot_animal_manure.2667,2667,Liberty,Texas,12.6341473
biogas_methane_pot_animal_manure.2668,2668,Limestone,Texas,71.8102057
biogas_methane_pot_animal_manure.2677,2677,McMullen,Texas,0
biogas_methane_pot_animal_manure.2680,2680,Martin,Texas,6.2131222
biogas_methane_pot_animal_manure.2681,2681,Mason,Texas,1.51476946
biogas_methane_pot_animal_manure.2682,2682,Matagorda,Texas,2.22328663
biogas_methane_pot_animal_manure.2683,2683,Maverick,Texas,1.77151005
biogas_methane_pot_animal_manure.2684,2684,Medina,Texas,9.24735311
biogas_methane_pot_animal_manure.2685,2685,Menard,Texas,0
biogas_methane_pot_animal_manure.2686,2686,Midland,Texas,3.23886931
biogas_methane_pot_animal_manure.2689,2689,Mitchell,Texas,6.57255902
biogas_methane_pot_animal_manure.2698,2698,Nolan,Texas,0.436459
biogas_methane_pot_animal_manure.2710,2710,Presidio,Texas,0
biogas_methane_pot_animal_manure.2713,2713,Reagan,Texas,0
biogas_methane_pot_animal_manure.2720,2720,Rockwall,Texas,0
biogas_methane_pot_animal_manure.2721,2721,Runnels,Texas,5.31453014
biogas_methane_pot_animal_manure.2726,2726,San Patricio,Texas,3.48251543
biogas_methane_pot_animal_manure.2727,2727,San Saba,Texas,1.63856148
biogas_methane_pot_animal_manure.2728,2728,Schleicher,Texas,1.1810067
biogas_methane_pot_animal_manure.2729,2729,Scurry,Texas,3.67139039
biogas_methane_pot_animal_manure.2730,2730,Shackelford,Texas,0.28012551
biogas_methane_pot_animal_manure.2734,2734,Somervell,Texas,0.37350068
biogas_methane_pot_animal_manure.2736,2736,Stephens,Texas,0.56482929
biogas_methane_pot_animal_manure.2737,2737,Sterling,Texas,0
biogas_methane_pot_animal_manure.2739,2739,Sutton,Texas,0.3080887
biogas_methane_pot_animal_manure.2742,2742,Taylor,Texas,13.7076582
biogas_methane_pot_animal_manure.2753,2753,Uvalde,Texas,3.08088704
biogas_methane_pot_animal_manure.2754,2754,Val Verde,Texas,0.69571315
biogas_methane_pot_animal_manure.2755,2755,Van Zandt,Texas,611.457804
biogas_methane_pot_animal_manure.2756,2756,Victoria,Texas,5.87968847
biogas_methane_pot_animal_manure.2757,2757,Walker,Texas,1.79004748
biogas_methane_pot_animal_manure.2758,2758,Waller,Texas,6.35214747
biogas_methane_pot_animal_manure.2774,2774,Zapata,Texas,3.08591418
biogas_methane_pot_animal_manure.2775,2775,Zavala,Texas,0
biogas_methane_pot_animal_manure.1400,1400,Adams,Mississippi,1.92614613
biogas_methane_pot_animal_manure.1402,1402,Amite,Mississippi,495.678061
biogas_methane_pot_animal_manure.1410,1410,Claiborne,Mississippi,0
biogas_methane_pot_animal_manure.1414,1414,Copiah,Mississippi,250.688248
biogas_methane_pot_animal_manure.1415,1415,Covington,Mississippi,696.7592
biogas_methane_pot_animal_manure.1422,1422,Hancock,Mississippi,23.5779218
biogas_methane_pot_animal_manure.1423,1423,Harrison,Mississippi,0.39059151
biogas_methane_pot_animal_manure.1424,1424,Hinds,Mississippi,3.65967765
biogas_methane_pot_animal_manure.1431,1431,Jefferson,Mississippi,93.3080572
biogas_methane_pot_animal_manure.1436,1436,Lamar,Mississippi,69.8168909
biogas_methane_pot_animal_manure.1454,1454,Pearl River,Mississippi,53.3795721
biogas_methane_pot_animal_manure.1460,1460,Rankin,Mississippi,591.251489
biogas_methane_pot_animal_manure.1474,1474,Warren,Mississippi,0
biogas_methane_pot_animal_manure.1478,1478,Wilkinson,Mississippi,0.0163382
biogas_methane_pot_animal_manure.1481,1481,Yazoo,Mississippi,1.21658542
biogas_methane_pot_animal_manure.2697,2697,Newton,Texas,1.67216524
biogas_methane_pot_animal_manure.2702,2702,Orange,Texas,5.64349321
biogas_methane_pot_animal_manure.2723,2723,Sabine,Texas,0.87291799
biogas_methane_pot_animal_manure.1113,1113,Allen,Louisiana,9.87847472
biogas_methane_pot_animal_manure.1114,1114,Ascension,Louisiana,7.67387413
biogas_methane_pot_animal_manure.1115,1115,Assumption,Louisiana,1.36205708
biogas_methane_pot_animal_manure.1116,1116,Avoyelles,Louisiana,24.3531665
biogas_methane_pot_animal_manure.1117,1117,Beauregard,Louisiana,11.7650725
biogas_methane_pot_animal_manure.1118,1118,Bienville,Louisiana,73.0677994
biogas_methane_pot_animal_manure.1119,1119,Bossier,Louisiana,2.53275648
biogas_methane_pot_animal_manure.1120,1120,Caddo,Louisiana,1.36088408
biogas_methane_pot_animal_manure.1121,1121,Calcasieu,Louisiana,17.7833553
biogas_methane_pot_animal_manure.1122,1122,Caldwell,Louisiana,2.98638451
biogas_methane_pot_animal_manure.1123,1123,Cameron,Louisiana,8.66221997
biogas_methane_pot_animal_manure.1124,1124,Catahoula,Louisiana,9.22376988
biogas_methane_pot_animal_manure.1125,1125,Claiborne,Louisiana,422.012679
biogas_methane_pot_animal_manure.1126,1126,Concordia,Louisiana,1.39868642
biogas_methane_pot_animal_manure.1127,1127,De Soto,Louisiana,345.60958
biogas_methane_pot_animal_manure.1128,1128,East Baton Rouge,Louisiana,86.980837
biogas_methane_pot_animal_manure.1129,1129,East Carroll,Louisiana,0
biogas_methane_pot_animal_manure.1130,1130,East Feliciana,Louisiana,0
biogas_methane_pot_animal_manure.1131,1131,Evangeline,Louisiana,8.87821959
biogas_methane_pot_animal_manure.1132,1132,Franklin,Louisiana,5.632548
biogas_methane_pot_animal_manure.1133,1133,Grant,Louisiana,1.57692569
biogas_methane_pot_animal_manure.1134,1134,Iberia,Louisiana,2.53240632
biogas_methane_pot_animal_manure.1135,1135,Iberville,Louisiana,0.64263971
biogas_methane_pot_animal_manure.1136,1136,Jackson,Louisiana,201.285985
biogas_methane_pot_animal_manure.1137,1137,Jefferson,Louisiana,0
biogas_methane_pot_animal_manure.1138,1138,Jefferson Davis,Louisiana,7.78728113
biogas_methane_pot_animal_manure.1139,1139,Lafayette,Louisiana,7.12140277
biogas_methane_pot_animal_manure.1140,1140,Lafourche,Louisiana,1.85091723
biogas_methane_pot_animal_manure.1141,1141,La Salle,Louisiana,8.31651383
biogas_methane_pot_animal_manure.1142,1142,Lincoln,Louisiana,700.796756
biogas_methane_pot_animal_manure.1143,1143,Livingston,Louisiana,8.15196755
biogas_methane_pot_animal_manure.1144,1144,Madison,Louisiana,0
biogas_methane_pot_animal_manure.1145,1145,Morehouse,Louisiana,1.85231444
biogas_methane_pot_animal_manure.1146,1146,Natchitoches,Louisiana,143.889065
biogas_methane_pot_animal_manure.1147,1147,Orleans,Louisiana,0
biogas_methane_pot_animal_manure.1148,1148,Ouachita,Louisiana,75.9774499
biogas_methane_pot_animal_manure.1149,1149,Plaquemines,Louisiana,0
biogas_methane_pot_animal_manure.1150,1150,Pointe Coupee,Louisiana,3.9314429
biogas_methane_pot_animal_manure.1151,1151,Rapides,Louisiana,16.2710911
biogas_methane_pot_animal_manure.1152,1152,Red River,Louisiana,1.51209342
biogas_methane_pot_animal_manure.1153,1153,Richland,Louisiana,0
biogas_methane_pot_animal_manure.1154,1154,Sabine,Louisiana,531.631649
biogas_methane_pot_animal_manure.1155,1155,St. Bernard,Louisiana,0
biogas_methane_pot_animal_manure.1156,1156,St. Charles,Louisiana,0
biogas_methane_pot_animal_manure.1157,1157,St. Helena,Louisiana,329.799967
biogas_methane_pot_animal_manure.1158,1158,St. James,Louisiana,0.98286073
biogas_methane_pot_animal_manure.1159,1159,St. John the Baptist,Louisiana,0
biogas_methane_pot_animal_manure.1160,1160,St. Landry,Louisiana,37.0185995
biogas_methane_pot_animal_manure.1161,1161,St. Martin,Louisiana,6.35079238
biogas_methane_pot_animal_manure.1162,1162,St. Mary,Louisiana,3.9314429
biogas_methane_pot_animal_manure.1163,1163,St. Tammany,Louisiana,8.6985589
biogas_methane_pot_animal_manure.1164,1164,Tangipahoa,Louisiana,1684.06458
biogas_methane_pot_animal_manure.1165,1165,Tensas,Louisiana,0
biogas_methane_pot_animal_manure.1166,1166,Terrebonne,Louisiana,0.34022102
biogas_methane_pot_animal_manure.1167,1167,Union,Louisiana,898.280356
biogas_methane_pot_animal_manure.1168,1168,Vermilion,Louisiana,5.87518266
biogas_methane_pot_animal_manure.1169,1169,Vernon,Louisiana,30.4429059
biogas_methane_pot_animal_manure.1170,1170,Washington,Louisiana,826.235855
biogas_methane_pot_animal_manure.1171,1171,Webster,Louisiana,4.04484991
biogas_methane_pot_animal_manure.1172,1172,West Baton Rouge,Louisiana,0.60483737
biogas_methane_pot_animal_manure.1173,1173,West Carroll,Louisiana,0
biogas_methane_pot_animal_manure.1174,1174,West Feliciana,Louisiana,0
biogas_methane_pot_animal_manure.1175,1175,Winn,Louisiana,49.2692444
biogas_methane_pot_animal_manure.1463,1463,Simpson,Mississippi,945.932633
biogas_methane_pot_animal_manure.1464,1464,Smith,Mississippi,1265.70705
biogas_methane_pot_animal_manure.1112,1112,Acadia,Louisiana,8.20813396
biogas_methane_pot_animal_manure.1411,1411,Clarke,Mississippi,69.0235634
biogas_methane_pot_animal_manure.1417,1417,Forrest,Mississippi,100.384676
biogas_methane_pot_animal_manure.1418,1418,Franklin,Mississippi,0.4127456
biogas_methane_pot_animal_manure.1419,1419,George,Mississippi,9.13543593
biogas_methane_pot_animal_manure.1420,1420,Greene,Mississippi,96.0825604
biogas_methane_pot_animal_manure.1427,1427,Issaquena,Mississippi,0
biogas_methane_pot_animal_manure.1429,1429,Jackson,Mississippi,3.60799633
biogas_methane_pot_animal_manure.1430,1430,Jasper,Mississippi,518.240788
